baños_familiares,area_bruta,parqueaderos,alcobas_familiares,estrato,juegos_infantiles,balcon,camaras_cctv,ascensor,unidad_cerrada_conjunto,zonas_verdes,turco,sauna,calentador_de_agua,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,tipo_cocina_freq,tipo_pisos_freq,precio,precio_pred
0.2,0.04315196998123827,0.3333333333333333,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04228406216118546,0.01457574180114533,3300000.0,3050275.0036739428
0.6000000000000001,0.1275797373358349,0.3333333333333333,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,3600000.0,4411598.090961258
0.4,0.07692307692307693,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2790213430504947,1100000.0,1321645.8938630237
0.4,0.0900562851782364,0.0,0.6000000000000001,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1000000.0,1333418.085562819
0.4,0.14634146341463414,0.0,0.6000000000000001,0.8333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2790213430504947,2300000.0,3034298.1211866452
0.2,0.05253283302063791,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215757137694257,1.0000000000000002,650000.0,1115226.799429137
0.4,0.11632270168855534,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,3400000.0,3379653.79967229
0.4,0.0900562851782364,0.3333333333333333,0.2,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,2500000.0,2147915.632620763
0.2,0.06566604127579738,0.0,0.6000000000000001,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0000000000000002,960000.0,1105891.5295371118
0.4,0.4277673545966229,0.3333333333333333,0.2,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1624154086413327,2200000.0,4178158.6282472243
0.4,0.1294559099437148,0.3333333333333333,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,2400000.0,2283205.7086504437
0.4,0.3808630393996248,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,3800000.0,3059673.51551877
0.2,0.07129455909943715,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09215757137694257,1.0000000000000002,800000.0,1075889.3756624905
0.4,0.13508442776735458,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,3500000.0,4316564.349814014
0.4,0.08442776735459663,0.3333333333333333,0.4,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0000000000000002,2650000.0,1953724.8559293747
0.8,0.300187617260788,0.6666666666666666,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.006143838091796162,0.1624154086413327,7000000.0,5307512.31870967
0.8,0.3527204502814259,0.3333333333333333,0.8,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06298802706923488,5000000.0,3897907.755459771
0.4,0.1294559099437148,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,2500000.0,2797231.6924388045
0.4,0.08442776735459663,0.3333333333333333,0.6000000000000001,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0000000000000002,1200000.0,2025324.415461845
0.6000000000000001,0.2682926829268293,0.6666666666666666,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1624154086413327,5800000.0,5332079.944928166
0.2,0.04878048780487805,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1200000.0,1333941.4368796188
0.4,0.10318949343339588,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0000000000000002,1250000.0,1489286.202690062
0.4,0.13320825515947465,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,2400000.0,3222261.6363972384
0.4,0.1275797373358349,0.0,0.6000000000000001,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,2300000.0,1876583.9704781657
0.2,0.174484052532833,0.0,0.6000000000000001,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,950000.0,1802310.3399113403
0.6000000000000001,0.324577861163227,0.3333333333333333,0.6000000000000001,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.09474232170744405,4400000.0,4801823.134065709
0.2,0.10881801125703565,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,850000.0,1179110.4135569965
0.2,0.08067542213883677,0.0,0.6000000000000001,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,900000.0,1358011.31219428
0.8,0.324577861163227,0.6666666666666666,0.4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09474232170744405,6500000.0,5122785.951032271
0.6000000000000001,0.2120075046904315,0.3333333333333333,0.6000000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0000000000000002,4500000.0,3336594.2763557113
0.4,0.09943714821763602,0.0,0.6000000000000001,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215757137694257,1.0000000000000002,1050000.0,1330746.2087462756
0.2,0.061913696060037535,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215757137694257,0.06298802706923488,1150000.0,1098439.809503138
0.4,0.13696060037523453,0.3333333333333333,0.4,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2790213430504947,2500000.0,3025460.5528641413
0.2,0.09943714821763602,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1150000.0,1171336.1159465527
0.4,0.0900562851782364,0.3333333333333333,0.4,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,1600000.0,1857249.4705253271
0.4,0.14634146341463414,0.0,0.6000000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09215757137694257,1.0000000000000002,2500000.0,2747835.7211261964
0.4,0.1894934333958724,0.6666666666666666,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1624154086413327,4300000.0,4646401.436669165
0.4,0.14634146341463414,0.3333333333333333,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,2700000.0,3548428.4685380096
0.6000000000000001,0.37711069418386495,0.6666666666666666,0.6000000000000001,0.8333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0000000000000002,4500000.0,5484410.900914873
0.2,0.033771106941838644,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,600000.0,1134504.5921359635
0.2,0.07129455909943715,0.0,0.4,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09215757137694257,1.0000000000000002,1100000.0,1126834.516311278
0.4,0.18386491557223264,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,3500000.0,3381523.9636875363
0.4,0.10881801125703565,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,1350000.0,1501865.7870988229
0.4,0.18574108818011256,0.6666666666666666,0.6000000000000001,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2790213430504947,4350000.0,3963729.482652662
0.4,0.09943714821763602,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2790213430504947,2800000.0,3684550.7188511924
0.2,0.10318949343339588,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215757137694257,1.0000000000000002,1200000.0,1216757.2597933118
0.8,0.2120075046904315,0.3333333333333333,0.6000000000000001,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000002,3900000.0,4644598.283043159
0.6000000000000001,0.549718574108818,0.6666666666666666,0.6000000000000001,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09474232170744405,5000000.0,5922732.056937717
0.4,0.11819887429643529,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2790213430504947,2200000.0,2285835.5845954837
0.4,0.324577861163227,0.6666666666666666,0.6000000000000001,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09474232170744405,4200000.0,4223410.276598551
0.4,0.24953095684803003,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,3800000.0,3339109.997601218
0.2,0.07692307692307693,0.0,0.6000000000000001,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0000000000000002,1100000.0,1175693.1859787637
0.6000000000000001,0.1651031894934334,0.3333333333333333,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2790213430504947,6800000.0,4251571.940611342
0.6000000000000001,0.23076923076923075,0.6666666666666666,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0000000000000002,6500000.0,5120749.988083738
0.4,0.11444652908067542,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1900000.0,2264670.729232793
0.4,0.12007504690431521,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0000000000000002,4700000.0,3581803.1819461407
0.2,0.13696060037523453,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1250000.0,1533948.792115193
0.4,0.0900562851782364,0.3333333333333333,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09215757137694257,1.0000000000000002,1100000.0,1337674.457698993
0.6000000000000001,0.18761726078799248,0.3333333333333333,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,5300000.0,4739384.484426508
0.2,0.07129455909943715,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09215757137694257,1.0000000000000002,800000.0,1069174.7334280666
0.4,0.14071294559099437,0.3333333333333333,0.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1624154086413327,2700000.0,3990557.827855698
0.6000000000000001,0.2682926829268293,0.6666666666666666,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2790213430504947,4500000.0,5363555.164889475
0.4,0.11444652908067542,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,3400000.0,2519971.1046400634
0.2,0.0900562851782364,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04228406216118546,1.0000000000000002,900000.0,1492312.3389629477
0.6000000000000001,0.23076923076923075,0.3333333333333333,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2790213430504947,7000000.0,4878333.967691304
0.4,0.12195121951219513,0.3333333333333333,0.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0015616866215513031,4000000.0,4018084.2528312993
0.4,0.174484052532833,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,3500000.0,3367180.5794233438
0.2,0.10694183864915573,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,3900000.0,1290350.6982965302
0.4,0.11819887429643529,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2790213430504947,3900000.0,2918290.2230712827
0.2,0.08067542213883677,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09215757137694257,1.0000000000000002,1020000.0,1078909.124996504
0.4,0.08818011257035648,0.3333333333333333,0.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2790213430504947,3100000.0,3419875.4037792934
0.2,0.016885553470919325,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,2000000.0,1252002.8431972207
0.6000000000000001,0.1651031894934334,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,2500000.0,3595287.627865766
0.4,0.061913696060037535,0.3333333333333333,0.4,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,2800000.0,2626215.7599404855
0.4,0.1050656660412758,0.0,0.4,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1600000.0,1646354.773718174
0.2,0.08067542213883677,0.0,0.4,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0000000000000002,1080000.0,1209015.0411139186
0.2,0.04315196998123827,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04228406216118546,0.06298802706923488,650000.0,1087160.6564203775
0.2,0.08442776735459663,0.3333333333333333,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04228406216118546,1.0000000000000002,1200000.0,1609676.6499280455
0.4,0.11819887429643529,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1300000.0,1599239.8246177665
0.4,0.08818011257035648,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0000000000000002,1200000.0,1331937.7095886578
0.2,0.05440900562851783,0.3333333333333333,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04228406216118546,1.0000000000000002,1650000.0,2247577.070569192
0.4,0.1275797373358349,0.0,0.4,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,2470000.0,1734716.1242614049
0.6000000000000001,0.20825515947467166,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,7500000.0,4706115.469033844
0.6000000000000001,0.15947467166979362,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,3300000.0,3754193.35168983
0.4,0.10694183864915573,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,2800000.0,3255105.2430690723
0.4,0.14821763602251406,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0000000000000002,3300000.0,3624412.97693072
0.4,0.10881801125703565,0.3333333333333333,0.6000000000000001,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,2200000.0,2482891.4780244953
0.4,0.1125703564727955,0.3333333333333333,0.4,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,3200000.0,2910308.155782336
0.2,0.10694183864915573,0.0,0.6000000000000001,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04228406216118546,1.0000000000000002,950000.0,1371847.3478027163
0.4,0.174484052532833,0.0,0.6000000000000001,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,2000000.0,1917597.0847890805
0.4,0.14446529080675422,0.6666666666666666,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1624154086413327,7200000.0,4577371.216059722
1.0,0.39587242026266417,1.0,0.8,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09474232170744405,5100000.0,5587583.248026668
0.2,0.08067542213883677,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,800000.0,1122161.458412449
0.4,0.1669793621013133,0.3333333333333333,0.6000000000000001,0.8333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,3000000.0,3718872.6854586746
0.4,0.09943714821763602,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1624154086413327,4600000.0,3910440.5976526444
0.2,0.05253283302063791,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215757137694257,1.0000000000000002,900000.0,1311165.5952732773
0.4,0.09943714821763602,0.0,0.4,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1100000.0,1456800.9579647768
0.2,0.08818011257035648,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04228406216118546,1.0000000000000002,900000.0,1103714.491683776
0.2,0.11819887429643529,0.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1500000.0,1327631.7077832017
0.4,0.11819887429643529,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1750000.0,1529587.423287302
0.4,0.09943714821763602,0.3333333333333333,0.4,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0000000000000002,1850000.0,1873460.8772799734
0.6000000000000001,0.15572232645403375,0.6666666666666666,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,4200000.0,4995405.315872099
0.4,0.2120075046904315,0.0,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1800000.0,2098097.8833204457
0.4,0.0900562851782364,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09215757137694257,0.2790213430504947,1200000.0,1250501.2728046088
0.2,0.0900562851782364,0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,950000.0,1152767.017360519
0.4,0.09943714821763602,0.3333333333333333,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1400000.0,1724926.2071714818
0.2,0.08818011257035648,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1200000.0,1196468.8013918782
0.2,0.06566604127579738,0.3333333333333333,0.2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1624154086413327,2700000.0,3532788.935883335
0.4,0.1275797373358349,0.0,0.6000000000000001,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0000000000000002,2000000.0,2110570.5379522517
0.4,0.15572232645403375,0.6666666666666666,0.4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,7000000.0,4325855.916340424
0.6000000000000001,0.13320825515947465,0.3333333333333333,0.6000000000000001,0.8333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,3200000.0,4090126.584547315
0.2,0.02439024390243903,0.0,0.2,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04228406216118546,0.06298802706923488,700000.0,1867151.0958608205
0.6000000000000001,0.18761726078799248,0.6666666666666666,0.6000000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2790213430504947,5700000.0,5048219.569586907
0.4,0.28142589118198874,0.6666666666666666,0.6000000000000001,0.8333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,3700000.0,4044019.4891148335
